ID,ENSEMBL_GENE_ID,GeneName,dise.brain,bio.inter,bio.brain,expre.brain,pathway.brain,tfbs,ASDDenovo,SCZDenovo,scz.drug,scz.literature,scz.animal,depre.drug,depre.literature,bpd.drug,bpd.literature,adhd.drug,adhd.literature,adhd.animal,asd.drug,asd.literature,asd.animal
318,ENSG00000164978,NUDT2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,ENSG00000175336,APOF,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,ENSG00000107282,APBA1,1,1,2,1,0,1,1,0,0,0.0148,0,0,0.0448,0,0,0,0,0,0,0,0.227375
321,ENSG00000034053,APBA2,2,1,2,1,0,1,1,0,0,0.0341,0,0,0.0358,0,0,0,0.02,0,0,0.0749777777777778,0.243675
322,ENSG00000166313,APBB1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,ENSG00000163697,APBB2,1,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,ENSG00000134982,APC,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0
325,ENSG00000132703,APCS,1,1,1,0,0,1,1,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
326,ENSG00000160224,AIRE,1,1,1,0,1,1,1,0,0,0,0,0,0.0273,0,0,0,0,0,0,0,0
327,ENSG00000164062,APEH,1,1,1,0,0,1,1,0,0,0,0,0,0.0192,0,0,0,0,0,0,0,0
328,ENSG00000100823,APEX1,1,1,1,1,1,1,1,0,0,0.0144,0,0,0.0371888888888889,0,0.016,0,0,0,0,0,0
329,ENSG00000110330,BIRC2,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,ENSG00000023445,BIRC3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,ENSG00000101966,XIAP,1,1,1,1,1,1,1,0,0,0,0,0,0.0319555555555556,0,0,0,0,0,0,0,0
332,ENSG00000089685,BIRC5,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,ENSG00000105290,APLP1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,ENSG00000084234,APLP2,1,1,1,1,0,1,1,0,0,0,0,0,0.0156,0,0,0,0,0,0,0,0
335,ENSG00000118137,APOA1,1,1,2,1,1,1,0,0,0,0.0490352040816327,0,0,0.0387353945578231,0,0.0301,0,0,0,0,0,0
336,ENSG00000158874,APOA2,1,1,1,0,1,1,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
337,ENSG00000110244,APOA4,2,1,2,1,1,1,0,0,0,0.0236,0,0,0.0432777777777778,0,0,0,0,0,0,0,0
338,ENSG00000084674,APOB,2,1,1,1,1,1,1,0,0,0,0,0,0.0236,0,0.0292,0,0,0,0,0.0144,0
339,ENSG00000111701,APOBEC1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,ENSG00000130208,APOC1,1,1,1,0,0,1,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
343,ENSG00000103375,AQP8,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,ENSG00000110245,APOC3,1,1,1,0,1,1,0,0,0,0.0144,0,0,0.0187,0,0,0,0,0,0,0,0
347,ENSG00000189058,APOD,2,1,2,0,0,1,1,0,0,0.0717850066178788,0,0,0,0,0.0616272222222222,0,0,0,0,0,0
348,ENSG00000130203,APOE,2,2,2,1,1,1,0,0,0,0.250293473814085,0,0,0.203615145830684,0,0.0629162585034014,0,0.0606555555555556,0.2,0,0.0696648888888889,0
350,ENSG00000091583,APOH,1,1,1,0,0,1,1,0,0,0.0316,0,0,0,0,0,0,0,0,0,0,0
351,ENSG00000142192,APP,2,1,2,1,2,1,1,0,0,0.100134963917167,0,0,0.0745103896493118,0,0.041375,0,0.0499888888888889,0.2,0,0.143954809022991,0
353,ENSG00000198931,APRT,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,ENSG00000142515,KLK3,1,1,1,0,1,1,0,0,0,0,0,0,0.0314834212576512,0,0,0,0.0144,0,0,0,0
355,ENSG00000026103,FAS,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,ENSG00000117560,FASLG,1,2,2,0,2,1,0,0,0,0.0504,0,0,0.0469732222222222,0,0,0,0,0,0,0,0
357,ENSG00000146950,SHROOM2,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,ENSG00000240583,AQP1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,ENSG00000167580,AQP2,1,1,1,0,1,1,1,0,0,0,0,0,0.0216,0,0.0164,0,0,0,0,0,0
360,ENSG00000165272,AQP3,1,1,1,0,1,1,0,0,0,0.0312,0,0,0,0,0,0,0,0,0,0,0
361,ENSG00000171885,AQP4,2,1,1,1,1,1,0,0,0,0.061975,0,0,0.0761944358784128,0,0.0219,0,0,0,0,0.0472055555555556,0
362,ENSG00000161798,AQP5,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,ENSG00000086159,AQP6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,ENSG00000165269,AQP7,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,ENSG00000103569,AQP9,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,ENSG00000169083,AR,2,1,1,1,1,1,1,0,0,0.0620998888888889,0,1,0.0541110224646175,0,0,0,0.0488,0,0,0.020025,0
368,ENSG00000091262,ABCC6,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,ENSG00000078061,ARAF,0,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,ENSG00000095139,ARCN1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,ENSG00000113595,TRIM23,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,ENSG00000109321,AREG,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328,0
375,ENSG00000143761,ARF1,1,1,2,1,1,1,1,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0
377,ENSG00000134287,ARF3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,ENSG00000168374,ARF4,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,ENSG00000175906,ARL4D,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,ENSG00000004059,ARF5,0,1,1,1,1,1,0,0,0,0.0144,0,0,0,0,0,0,0,0,0,0,0
382,ENSG00000165527,ARF6,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,ENSG00000118520,ARG1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,ENSG00000081181,ARG2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,ENSG00000067560,RHOA,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,ENSG00000143878,RHOB,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,ENSG00000155366,RHOC,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,ENSG00000115963,RND3,1,1,1,1,0,1,1,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0
391,ENSG00000177105,RHOG,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,ENSG00000175220,ARHGAP1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,ENSG00000089820,ARHGAP4,1,1,1,0,0,1,0,0,0,0.0208,0,0,0,0,0,0,0,0,0,0,0
394,ENSG00000100852,ARHGAP5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,ENSG00000047648,ARHGAP6,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,ENSG00000141522,ARHGDIA,0,1,1,1,2,1,0,0,0,0.0144,0,0,0,0,0,0,0,0,0,0,0
397,ENSG00000111348,ARHGDIB,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,ENSG00000242173,ARHGDIG,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,ENSG00000168421,RHOH,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,ENSG00000120805,ARL1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,ENSG00000165462,PHOX2A,1,1,2,1,0,1,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0
402,ENSG00000213465,ARL2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,ENSG00000138175,ARL3,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,ENSG00000143437,ARNT,1,2,1,1,1,1,1,0,0,0.0229138888888889,0,0,0.018,0,0.0116,0,0,0,0,0.0068,0
406,ENSG00000133794,ARNTL,2,2,2,1,2,1,1,0,0,0.0184,0,0,0.0383965215419501,0,0.043530808515999,0,0.0148,0,0,0,0
407,ENSG00000120500,ARR3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,ENSG00000137486,ARRB1,1,2,1,1,1,1,1,0,0,0.0404,0,0,0.0952849818594104,0,0,0,0,0,0,0,0
409,ENSG00000141480,ARRB2,2,2,2,1,1,1,1,0,0,0.0472565555555556,0,0,0.0418694444444445,0,0.0148,0,0,0,0,0,0
410,ENSG00000100299,ARSA,2,1,1,0,1,1,0,0,0,0.0288333333333333,0,0,0.0806338519010747,0,0,0,0.02,0.2,0,0,0
411,ENSG00000113273,ARSB,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,ENSG00000101846,STS,2,0,1,0,1,0,1,0,0,0.0558631573095415,0,0,0.0585582136891389,0,0,0,0.20026500767896,0,0,0.0566066290773323,0
414,ENSG00000006756,ARSD,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,ENSG00000157399,ARSE,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
416,ENSG00000062096,ARSF,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,ENSG00000129744,ART1,0,0,1,0,0,1,1,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0
419,ENSG00000156219,ART3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,ENSG00000111339,ART4,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,ENSG00000099889,ARVCF,2,1,1,0,0,1,1,0,0,0.0682307386621315,0,0,0,0,0,0,0,0.2,0,0,0
427,ENSG00000104763,ASAH1,1,2,1,1,1,1,1,0,0,0.0705,0,0,0.0144,0,0,0,0,0,0,0,0
429,ENSG00000139352,ASCL1,2,1,2,0,0,1,0,0,0,0.0204,0,0,0,0,0,0,0,0,0,0,0
430,ENSG00000183734,ASCL2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,ENSG00000141505,ASGR1,1,1,1,0,1,1,0,0,0,0,0,0,0.0154,0,0,0,0,0,0,0,0
433,ENSG00000161944,ASGR2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,ENSG00000101440,ASIP,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,ENSG00000126522,ASL,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439,ENSG00000198356,ASNA1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,ENSG00000070669,ASNS,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,ENSG00000108381,ASPA,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0
444,ENSG00000198363,ASPH,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,ENSG00000130707,ASS1,1,1,1,0,1,1,1,0,0,0,0,0,0.0296,0,0,0,0,0,0,0,0.233075
460,ENSG00000152092,ASTN1,2,0,2,1,0,1,1,0,0,0.0156,0,0,0,0,0.0156,0,0.0112,0,0,0.0064,0
462,ENSG00000117601,SERPINC1,1,1,1,0,1,1,0,0,0,0.0184,0,0,0.0585081994471405,0,0,0,0,0,0,0,0
463,ENSG00000140836,ZFHX3,2,1,2,0,1,1,1,0,0,0.0148,0,0,0,0,0,0,0,0,0,0,0
466,ENSG00000123268,ATF1,1,1,2,0,1,1,1,0,0,0,0,0,0.0144,0,0,0,0,0,0,0,0
467,ENSG00000162772,ATF3,1,1,1,1,1,1,1,0,0,0,0,0,0.0304888888888889,0,0,0,0,0,0,0,0
468,ENSG00000128272,ATF4,2,1,2,0,2,1,1,0,0,0.0662975555555556,0,0,0.0224083333333333,0,0.0424,0,0,0,0,0,0
471,ENSG00000138363,ATIC,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,ENSG00000149311,ATM,2,2,2,1,1,1,1,0,0,0.0401,0,0,0.0421888888888889,0,0,0,0.0217,0,0,0,0
473,ENSG00000142599,RERE,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,ENSG00000172238,ATOH1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,ENSG00000177556,ATOX1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,ENSG00000163399,ATP1A1,2,1,1,1,1,1,1,0,0,0,0,0.125,0.0344,0,0,0,0,0,0,0,0
477,ENSG00000018625,ATP1A2,2,1,2,1,1,1,1,0,0,0,0,0.125,0.0201444444444445,0,0.0144,0,0,0,0,0.0144,0
478,ENSG00000105409,ATP1A3,2,1,1,1,1,1,1,1,0,0.0452444444444444,0,0.125,0,0,0.0419,0,0,0.298277777777778,0,0,0
479,ENSG00000075673,ATP12A,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,ENSG00000132681,ATP1A4,1,1,1,0,1,1,1,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
481,ENSG00000143153,ATP1B1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,ENSG00000129244,ATP1B2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,ENSG00000069849,ATP1B3,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0.0348,0,0,0,0,0,0
486,ENSG00000137731,FXYD2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,ENSG00000196296,ATP2A1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,ENSG00000174437,ATP2A2,2,1,2,1,1,1,1,0,0,0.0373569659863946,0,0,0.0281338888888889,0,0.0496888888888889,0,0,0,0,0,0
489,ENSG00000074370,ATP2A3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,ENSG00000070961,ATP2B1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233075
491,ENSG00000157087,ATP2B2,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0068,0.295091431185437
492,ENSG00000067842,ATP2B3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,ENSG00000058668,ATP2B4,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,ENSG00000105675,ATP4A,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.2,0,0
496,ENSG00000186009,ATP4B,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,ENSG00000152234,ATP5A1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,ENSG00000164904,ALDH7A1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,ENSG00000110955,ATP5B,1,1,1,1,1,1,1,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
509,ENSG00000165629,ATP5C1,1,2,1,0,1,1,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
513,ENSG00000099624,ATP5D,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,ENSG00000124172,ATP5E,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,ENSG00000116459,ATP5F1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,ENSG00000159199,ATP5G1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,ENSG00000135390,ATP5G2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,ENSG00000154518,ATP5G3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,ENSG00000169020,ATP5I,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,ENSG00000154723,ATP5J,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,ENSG00000114573,ATP6V1A,0,1,1,1,2,1,1,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0
525,ENSG00000116039,ATP6V1B1,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22685
526,ENSG00000147416,ATP6V1B2,2,1,1,1,2,1,1,0,0,0,0,0,0.0788,0,0,0,0,0,0,0,0
527,ENSG00000185883,ATP6V0C,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,ENSG00000155097,ATP6V1C1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,ENSG00000131100,ATP6V1E1,2,1,1,1,2,1,1,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
533,ENSG00000117410,ATP6V0B,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,ENSG00000213760,ATP6V1G2,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,ENSG00000033627,ATP6V0A1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,ENSG00000071553,ATP6AP1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,ENSG00000165240,ATP7A,1,1,2,1,0,1,1,0,0,0.0152,0,0,0,0,0,0,0,0,0,0,0.258954861111111
539,ENSG00000241837,ATP5O,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,ENSG00000123191,ATP7B,2,1,1,1,0,1,1,0,0,0,0,0,0.0554374794028723,0,0,0,0,0,0,0,0
545,ENSG00000175054,ATR,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,ENSG00000085224,ATRX,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0088,0,0,0.0193,0
547,ENSG00000130294,KIF1A,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
549,ENSG00000148090,AUH,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,ENSG00000115307,AUP1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,ENSG00000101200,AVP,1,1,1,0,1,1,0,0,0,0.0860575201369929,0,0,0.18770296149591,0,0.0393718888888889,0,0.0116,0,0,0.0485236336594789,0
552,ENSG00000166148,AVPR1A,2,1,1,0,2,1,1,0,0,0.0199,0,0.2,0.0281638888888889,0,0.0368,0,0,0,0.2,0.0789885289409564,0
553,ENSG00000198049,AVPR1B,2,1,1,0,2,1,1,0,0,0.0156,0,0.272222222222222,0.0715528390022676,0,0.0204,0,0,0,0.2,0.0259,0
554,ENSG00000126895,AVPR2,1,1,1,1,2,1,0,0,0,0.028,0,0.2,0.0478,0,0,0,0,0,0.2,0.0422263548752834,0
558,ENSG00000167601,AXL,1,1,2,0,0,1,1,1,0,0,0,0,0.0348305555555556,0,0,0,0,0,0,0,0
563,ENSG00000160862,AZGP1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,ENSG00000172232,AZU1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,ENSG00000166710,B2M,1,1,2,0,1,1,0,0,0,0.0431,0,0,0.0568013333333333,0,0.018,0,0,0,0,0,0
570,ENSG00000136881,BAAT,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,ENSG00000156273,BACH1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,ENSG00000002330,BAD,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,ENSG00000107262,BAG1,1,1,1,0,1,1,1,0,0,0.0504,0,0,0.0437,0,0.0590333333333333,0,0,0,0,0,0
575,ENSG00000181790,ADGRB1,0,1,2,1,1,1,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0
576,ENSG00000121753,ADGRB2,1,1,2,1,0,1,0,0,0,0,0,0,0.018,0,0,0,0,0.2,0,0,0
577,ENSG00000135298,ADGRB3,1,1,2,1,0,1,0,0,0,0.005,0,0,0,0,0.005,0,0,0,0,0.0084,0
578,ENSG00000030110,BAK1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,ENSG00000109705,NKX3-2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,ENSG00000138376,BARD1,1,2,1,1,0,1,1,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
581,ENSG00000087088,BAX,1,2,2,1,2,1,1,0,0,0.006,0,0,0.0288,0,0,0,0,0,0,0,0
583,ENSG00000125124,BBS2,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,ENSG00000140463,BBS4,1,1,2,0,0,1,1,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0
586,ENSG00000060982,BCAT1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
587,ENSG00000105552,BCAT2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,ENSG00000114200,BCHE,1,1,2,1,0,1,1,0,0.7,0.0601065999066845,0,0.7,0.139603055780409,0,0.0347044444444444,0,0.034172,0,0,0.0342,0
593,ENSG00000248098,BCKDHA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,ENSG00000083123,BCKDHB,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,ENSG00000110092,CCND1,1,1,1,1,1,1,1,0,0,0,0,0,0.0212,0,0,0,0,0,0,0,0
596,ENSG00000171791,BCL2,2,2,2,0,2,1,1,0,0,0.008,0,0,0.0425666666666667,0,0,0,0,0,0,0.008,0
597,ENSG00000140379,BCL2A1,1,1,2,0,1,1,1,0,0,0.101085841269841,0,0,0.131194444444444,0,0.014,0,0,0,0,0,0
598,ENSG00000171552,BCL2L1,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,ENSG00000129473,BCL2L2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,ENSG00000069399,BCL3,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,ENSG00000113916,BCL6,1,1,2,0,1,1,1,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0
605,ENSG00000110987,BCL7A,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,ENSG00000116128,BCL9,1,1,1,1,0,1,1,0,0,0.0533777777777778,0,0,0.0148,0,0.0148,0,0,0,0,0,0
608,ENSG00000048462,TNFRSF17,1,1,1,0,1,1,0,0,0,0.016,0,0,0.0181,0,0,0,0,0,0,0.016,0
610,ENSG00000099822,HCN2,1,1,2,1,1,1,1,0,0,0,0,0,0.0141,0,0,0,0,0,0,0,0.233075
611,ENSG00000128617,OPN1SW,1,0,1,0,0,1,1,0,0,0,0,0,0.0239666666666667,0,0,0,0,0,0,0,0
613,ENSG00000186716,BCR,2,1,2,1,1,1,1,0,0,0,0,0,0.0342888888888889,0,0.0329,0,0,0,0,0,0
617,ENSG00000074582,BCS1L,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,ENSG00000161267,BDH1,1,1,1,0,1,1,1,0,0,0.0144,0,0,0.0284,0,0,0,0,0,0,0,0
623,ENSG00000100739,BDKRB1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,ENSG00000168398,BDKRB2,2,1,1,0,2,1,1,0,0,0,0,0,0.0152,0,0.0152,0,0,0,0,0,0
627,ENSG00000176697,BDNF,2,2,2,1,2,1,1,0,0,0.292263590411641,0,0,0.318829160505953,0,0.269529388909731,0,0.183299418296891,0.25,0,0.155042422137645,0.301635870946712
629,ENSG00000243649,CFB,2,1,1,0,1,1,0,0,0,0.0446,0,0,0.0274,0,0,0,0,0,0,0,0
631,ENSG00000125864,BFSP1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,ENSG00000242252,BGLAP,1,1,1,1,0,1,0,0,0,0.0352,0,0,0.0386713053769962,0,0,0,0,0,0,0,0
633,ENSG00000182492,BGN,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,ENSG00000079385,CEACAM1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,ENSG00000145692,BHMT,1,1,1,0,1,1,0,0,0,0,0,1,0.02,0,0,0,0.0212,0,0,0,0
636,ENSG00000151746,BICD1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,ENSG00000015475,BID,1,1,2,1,2,1,1,0,0,0.0970134285714286,0,0,0.0409123333333333,0,0.0497572222222222,0,0.006,0,0,0,0
638,ENSG00000100290,BIK,2,1,1,0,0,1,1,0,0,0.0482,0,0,0,0,0,0,0.0164,0,0,0.0144,0
639,ENSG00000057657,PRDM1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,ENSG00000136573,BLK,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,ENSG00000197299,BLM,1,1,1,0,1,1,1,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0
642,ENSG00000108578,BLMH,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,ENSG00000160683,CXCR5,1,1,1,0,1,1,1,0,0,0.0068,0,0,0.0144,0,0,0,0,0,0,0,0
644,ENSG00000106605,BLVRA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,ENSG00000090013,BLVRB,0,1,1,1,1,1,1,0,0,0.018,0,0,0.0193,0,0,0,0.0272,0,0,0.0222,0
